Frequency_Hz,Real_Z,Imag_Z
0.001,30.4345476960497,-24.9899906506739
0.00126313356397684,29.6611220227904,-21.2157729964779
0.00159550640044483,28.8006977375915,-18.371736053468
0.00201533768594173,27.7976191609634,-16.2317073392888
0.00254564067386042,26.6280136468056,-14.5816113283021
0.00321548417697771,25.3115517948388,-13.2272669543351
0.00406158598837698,23.9153724107634,-12.014991210166
0.005130325584897,22.5360935685586,-10.8564135233051
0.00648028644041251,21.2612322347064,-9.73368752541111
0.00818546730706903,20.1363152747182,-8.67332387460274
0.010339338492394,19.1611632442158,-7.7073058026706
0.0130599654790605,18.3107428540549,-6.84881210529723
0.0164964807409802,17.5588174123766,-6.09132434436472
0.0208372585114296,16.8887277182716,-5.42049270423545
0.0263202406070488,16.2913115006977,-4.82389240664559
0.0332459793227094,15.759529691743,-4.29284261160459
0.0419941123497942,15.2864032677671,-3.82039469318821
0.0530441727984393,14.8654035822179,-3.40020106718977
0.0670018750350959,14.490759142519,-3.02652367007783
0.0846323172062114,14.1573567214243,-2.69427542433917
0.1069019204603,13.8606431430452,-2.39894462510119
0.135031403786987,13.5965657848054,-2.13652968758859
0.170562698314253,13.361517709927,-1.90348693280059
0.215443469003188,13.1522882309169,-1.6966843877509
0.272133876837531,12.9660189538793,-1.51336177523929
0.343741433728624,12.8001645632127,-1.35109631198414
0.434191342272145,12.6524577816574,-1.20777402957474
0.548441657612102,12.5208779691214,-1.08156646472326
0.692755065612939,12.4036228401434,-0.970912698540603
0.87504217499068,12.2990827694473,-0.874506872677098
1.10529514112602,12.2058171065159,-0.791291477004059
1.39613539085679,12.1225318147927,-0.720456893400112
1.76350547204714,12.0480575591406,-0.661447895982174
2.22754295199956,11.9813270392062,-0.613978048467768
2.81368426787069,11.9213498318198,-0.578053193147613
3.55405903718106,11.8671821464023,-0.554005460618917
4.4892512582186,11.817887535041,-0.542539367488086
5.67052394138117,11.7724824651267,-0.544791441520462
7.16262911569278,11.7298573691162,-0.562404067634025
9.04735724234929,11.6886588111336,-0.597612171436827
11.4280205981003,11.6471111572064,-0.653336548863768
14.4351163872792,11.6027462218264,-0.73326743942225
18.2334800086844,11.5519975210999,-0.841901453400472
23.03132058707,11.4896062302407,-0.984455958007492
29.0916340562388,11.4077920575698,-1.16651554043707
36.7466194073669,11.2951977197507,-1.39315404659853
46.4158883361278,11.1357916714921,-1.66713367015777
58.629466459164,10.9083249615326,-1.98570389809173
74.0568469226244,10.5876658215774,-2.33580751501212
93.5436889902616,10.1500996693031,-2.68873630153611
118.15817326181,9.5841998925443,-2.99788522885241
149.249554505183,8.90491177774386,-3.20570041288191
188.522121704087,8.16132976818399,-3.26306926210742
238.128619476559,7.42662978875848,-3.15284714186312
300.78825180431,6.77138844266537,-2.89947553287785
379.935736503941,6.23866969424027,-2.55583923672106
479.909580932388,5.83738577495907,-2.17907410538985
606.189899349757,5.55222560771454,-1.81291222368543
765.69880801242,5.35791030286234,-1.48271285912331
967.179864297544,5.22927056456311,-1.19877036118574
1221.67734899679,5.14573758456808,-0.961893392073407
1543.14166386809,5.09217627174716,-0.768052302408213
1949.19402960285,5.05811213713642,-0.611354162320775
2462.09240149463,5.03656101933841,-0.485656192677752
3109.9515499402,5.02297190314236,-0.385315564596499
3928.28418507125,5.01442146607749,-0.305462400381495
4961.94760300291,5.00904871729453,-0.242036297141673
6267.60256004739,5.00567562010979,-0.191719189164846
7916.81915926302,5.00355910999768,-0.151832228866443
10000,5.00223154226043,-0.120228589755729
