Frequency_Hz,Real_Z,Imag_Z
0.001,38.0374194016883,-30.2190653814179
0.00126313356397684,36.3773172553571,-26.0380606472828
0.00159550640044483,34.751063187456,-22.7531622168661
0.00201533768594173,33.0980029009356,-20.1555403914091
0.00254564067386042,31.3929483314025,-18.0523363886757
0.00321548417697771,29.6462268271478,-16.2741511021071
0.00406158598837698,27.9046710683886,-14.6862753913861
0.005130325584897,26.2399819250404,-13.2069978782538
0.00648028644041251,24.7183977030839,-11.813667279137
0.00818546730706903,23.3723507500506,-10.5221526093092
0.010339338492394,22.1963914131874,-9.35399242927823
0.0130599654790605,21.1645870866767,-8.31549715954159
0.0164964807409802,20.2505150700155,-7.39687159123657
0.0208372585114296,19.4363081095931,-6.58219530686921
0.0263202406070488,18.7108376837349,-5.85759522765734
0.0332459793227094,18.0651394831015,-5.21272922818905
0.0419941123497942,17.4906340351516,-4.63905007867877
0.0530441727984393,16.9794186743623,-4.12881581654304
0.0670018750350959,16.5244932176243,-3.67506444854515
0.0846323172062114,16.1196474495919,-3.27162015672173
0.1069019204603,15.7593523879134,-2.91300418778582
0.135031403786987,15.4386870244077,-2.5943574777773
0.170562698314253,15.1532715049113,-2.31137698982959
0.215443469003188,14.8992071375419,-2.06025961369751
0.272133876837531,14.6730230154248,-1.83765358421913
0.343741433728624,14.4716283981869,-1.64061695026646
0.434191342272145,14.2922701634411,-1.46658275019789
0.548441657612102,14.1324946767902,-1.31333070716396
0.692755065612939,13.9901134487456,-1.17896541965645
0.87504217499068,13.8631719343288,-1.06190120253648
1.10529514112602,13.7499207721979,-0.960853936362071
1.39613539085679,13.6487886322483,-0.874840513414422
1.76350547204714,13.5583556075279,-0.803186730835497
2.22754295199956,13.4773256904647,-0.745544773139432
2.81368426787069,13.4044962243526,-0.701921734536387
3.55405903718106,13.3387211777743,-0.672720916465828
4.4892512582186,13.2788634354069,-0.65879780337839
5.67052394138117,13.2237287076539,-0.661532464703418
7.16262911569278,13.1719696624983,-0.682919224984173
9.04735724234929,13.1219428420908,-0.725671922459005
11.4280205981003,13.071492119465,-0.793337237906005
14.4351163872792,13.0176204122178,-0.890396176441303
18.2334800086844,12.955996989907,-1.02230890770057
23.03132058707,12.8802361367209,-1.19541080615195
29.0916340562388,12.7808903556205,-1.41648315624502
36.7466194073669,12.6441686596973,-1.69168705658393
46.4158883361278,12.4506041725261,-2.02437659947729
58.629466459164,12.1743945961467,-2.41121187625424
74.0568469226244,11.785022783344,-2.83633769680043
93.5436889902616,11.2536924555823,-3.26489408043671
118.15817326181,10.5665284409467,-3.64028920646365
149.249554505183,9.74167858726041,-3.89263621564232
188.522121704087,8.83875757565198,-3.96229838970187
238.128619476559,7.94662188634958,-3.82845724369093
300.78825180431,7.15097168037938,-3.52079171849453
379.935736503941,6.50409891443461,-3.10351907316128
479.909580932388,6.01682558387887,-2.64601855654481
606.189899349757,5.67055966651052,-2.20139341447517
765.69880801242,5.43460536776141,-1.80043704322116
967.179864297544,5.27839997125521,-1.45564972429697
1221.67734899679,5.17696706697552,-1.16801340466057
1543.14166386809,5.1119283299787,-0.932634938638544
1949.19402960285,5.07056473795137,-0.742358625675227
2462.09240149463,5.04439552348235,-0.589725376822984
3109.9515499402,5.02789445381573,-0.467883185581462
3928.28418507125,5.01751178023695,-0.370918629034673
4961.94760300291,5.01098772814336,-0.293901217957745
6267.60256004739,5.00689182441903,-0.232801872557313
7916.81915926302,5.00432177642576,-0.18436770648068
10000,5.00270972988767,-0.145991858989099
