Frequency_Hz,Real_Z,Imag_Z
0.001,32.5613167565914,-26.5341924355469
0.00126313356397684,31.5587773215019,-22.6151722688364
0.00159550640044483,30.500960220841,-19.6320783601139
0.00201533768594173,29.3274079943992,-17.3582514545631
0.00254564067386042,28.0132271675187,-15.5805373110716
0.00321548417697771,26.5767359198429,-14.1080830106089
0.00406158598837698,25.0813246464395,-12.7906427776391
0.005130325584897,23.6183532133575,-11.5411427889407
0.00648028644041251,22.2705644333219,-10.3405608721983
0.00818546730706903,21.0804306318773,-9.21291947429918
0.010339338492394,20.0464130733867,-8.18776723069407
0.0130599654790605,19.1430578620903,-7.27662873010486
0.0164964807409802,18.3438768432189,-6.4720993510728
0.0208372585114296,17.631772149573,-5.75931648841479
0.0263202406070488,16.9970081164138,-5.12538864020257
0.0332459793227094,16.4319993496297,-4.56114317478092
0.0419941123497942,15.9293038537227,-4.05916920323418
0.0530441727984393,15.4819913160117,-3.61271369385172
0.0670018750350959,15.0839315820707,-3.21568139742166
0.0846323172062114,14.7296915170615,-2.86266763800195
0.1069019204603,14.4144333394676,-2.5488786642116
0.135031403786987,14.133851146356,-2.27006279306062
0.170562698314253,13.8841125667974,-2.02245486610071
0.215443469003188,13.6618062453492,-1.80272716198533
0.272133876837531,13.4638951384967,-1.60794688619174
0.343741433728624,13.2876748484135,-1.43553983148315
0.434191342272145,13.130736393011,-1.28325990642316
0.548441657612102,12.9909328421915,-1.14916436876847
0.692755065612939,12.8663492676524,-1.03159474219939
0.87504217499068,12.7552754425377,-0.929163552219416
1.10529514112602,12.6561806756732,-0.840747194316812
1.39613539085679,12.5676900532172,-0.765485449237619
1.76350547204714,12.4885611565869,-0.70278838948106
2.22754295199956,12.4176599791566,-0.652351676497003
2.81368426787069,12.3539341963085,-0.614181517719339
3.55405903718106,12.2963810305525,-0.5886308019076
4.4892512582186,12.2440055059811,-0.576448077956091
5.67052394138117,12.1957626191971,-0.57884090661549
7.16262911569278,12.150473454686,-0.597554321861151
9.04735724234929,12.1066999868294,-0.634962932151629
11.4280205981003,12.0625556045318,-0.694170083167754
14.4351163872792,12.0154178606906,-0.77909665438614
18.2334800086844,11.9614973661686,-0.894520294238002
23.03132058707,11.8952066196308,-1.04598445538296
29.0916340562388,11.8082790611679,-1.23942276171439
36.7466194073669,11.6886475772351,-1.48022617451094
46.4158883361278,11.5192786509603,-1.77132952454263
58.629466459164,11.2775952716284,-2.10981039172246
74.0568469226244,10.936894935426,-2.48179548470038
93.5436889902616,10.4719808986345,-2.85678232038212
118.15817326181,9.87071238582832,-3.18525305565569
149.249554505183,9.14896876385285,-3.40605668868703
188.522121704087,8.35891287869549,-3.46701109098914
238.128619476559,7.57829415055589,-3.34990008822956
300.78825180431,6.88210022033196,-3.08069275368272
379.935736503941,6.31608655013028,-2.71557918901612
479.909580932388,5.88972238589401,-2.31526623697671
606.189899349757,5.5867397081967,-1.92621923766577
765.69880801242,5.38027969679124,-1.57538241281852
967.179864297544,5.2435999748483,-1.27369350875985
1221.67734899679,5.15484618360358,-1.022011729078
1543.14166386809,5.09793728873136,-0.816055571308726
1949.19402960285,5.06174414570745,-0.649563797465824
2462.09240149463,5.03884608304706,-0.516009704720111
3109.9515499402,5.02440764708876,-0.40939778738378
3928.28418507125,5.01532280770734,-0.324553800405339
4961.94760300291,5.00961426212544,-0.257163565713027
6267.60256004739,5.00603034636665,-0.203701638487649
7916.81915926302,5.00378155437254,-0.161321743170595
10000,5.00237101365171,-0.127742876615462
