Frequency_Hz,Real_Z,Imag_Z
0.001,51.6092451314357,-37.7514535354165
0.00126313356397684,48.0160400375455,-33.5826953237565
0.00159550640044483,44.6629809463656,-29.87184851741
0.00201533768594173,41.6067235292657,-26.5771095422316
0.00254564067386042,38.841631473236,-23.677608022948
0.00321548417697771,36.3257529132099,-21.1335002044237
0.00406158598837698,34.023498933519,-18.8802978991415
0.005130325584897,31.9269130053302,-16.8558412725456
0.00648028644041251,30.042448161186,-15.0241272800752
0.00818546730706903,28.3683262278268,-13.3727056480716
0.010339338492394,26.8876737402774,-11.8954860886048
0.0130599654790605,25.5761442605148,-10.5815543867822
0.0164964807409802,24.4107742653875,-9.4147184621655
0.0208372585114296,23.3734749369648,-8.37767081958406
0.0263202406070488,22.4500772592058,-7.45514399720524
0.0332459793227094,21.6283520368668,-6.63436646859245
0.0419941123497942,20.8971735321884,-5.90424433479815
0.0530441727984393,20.24653293462,-5.25485695592587
0.0670018750350959,19.6675367695928,-4.6773547370017
0.0846323172062114,19.1522785764331,-4.16388019670164
0.1069019204603,18.693721220843,-3.70745987568427
0.135031403786987,18.2856016674304,-3.30190951715372
0.170562698314253,17.9223455517052,-2.941752532511
0.215443469003188,17.5989909023261,-2.62214859925137
0.272133876837531,17.3111202014498,-2.33883183446072
0.343741433728624,17.0547997795106,-2.08805793670276
0.434191342272145,16.8265256625614,-1.86655986388823
0.548441657612102,16.6231750431876,-1.67151180911777
0.692755065612939,16.4419625711307,-1.50050144319911
0.87504217499068,16.2804006436912,-1.35151062141006
1.10529514112602,16.1362628009792,-1.22290500991536
1.39613539085679,16.007549168316,-1.11343338070926
1.76350547204714,15.8924525913992,-1.022237657427
2.22754295199956,15.789323606046,-0.948875165813823
2.81368426787069,15.6966315582669,-0.893354934864493
3.55405903718106,15.6129178626218,-0.856190257320145
4.4892512582186,15.536735281427,-0.838469931572496
5.67052394138117,15.4665638097413,-0.841950409622531
7.16262911569278,15.4006886613615,-0.869169922707129
9.04735724234929,15.337018162661,-0.923582446766006
11.4280205981003,15.2728081520463,-1.0097019391531
14.4351163872792,15.2042441610044,-1.13323149728893
18.2334800086844,15.1258143507907,-1.30112042798255
23.03132058707,15.0293914467357,-1.52143193510249
29.0916340562388,14.9029513616988,-1.80279674431184
36.7466194073669,14.7289419305239,-2.15305625383409
46.4158883361278,14.4825871286696,-2.57647930842564
58.629466459164,14.1310476678231,-3.06881511523267
74.0568469226244,13.6354835424379,-3.60988434138236
93.5436889902616,12.9592449434684,-4.15531973873763
118.15817326181,12.0846725612048,-4.633095353681
149.249554505183,11.0348636565132,-4.95426427445386
188.522121704087,9.88569145992071,-5.04292522325693
238.128619476559,8.7502460371722,-4.87258194651573
300.78825180431,7.73760032048285,-4.48100764172031
379.935736503941,6.91430770928041,-3.94993336584164
479.909580932388,6.29414165220947,-3.36765998105703
606.189899349757,5.85343957555884,-2.80177343660476
765.69880801242,5.55313410442362,-2.29146532773603
967.179864297544,5.35432723614299,-1.85264510365069
1221.67734899679,5.2252308125143,-1.48656251502254
1543.14166386809,5.14245423815471,-1.1869899219036
1949.19402960285,5.08980966648356,-0.944820069041198
2462.09240149463,5.05650339352299,-0.75055957050198
3109.9515499402,5.03550203212911,-0.595487690740043
3928.28418507125,5.02228772030158,-0.472078255135038
4961.94760300291,5.01398438127336,-0.374056095582585
6267.60256004739,5.00877141289695,-0.296293292345671
7916.81915926302,5.00550044272369,-0.234649808248139
10000,5.00344874712976,-0.185807820531581
